Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-06-01 23:00:00,Hungary,Hungary,HU,204.83,240.07,71.64,17.93,entsoe.eu,false,
2023-06-02 00:00:00,Hungary,Hungary,HU,217.51,253.79,69.85,14.82,entsoe.eu,false,
2023-06-02 01:00:00,Hungary,Hungary,HU,225.17,261.77,68.5,15.53,entsoe.eu,false,
2023-06-02 02:00:00,Hungary,Hungary,HU,222.66,259.65,68.6,17.55,entsoe.eu,false,
2023-06-02 03:00:00,Hungary,Hungary,HU,216.18,253.67,69.42,23.99,entsoe.eu,false,
2023-06-02 04:00:00,Hungary,Hungary,HU,243.72,281.02,66.83,32.11,entsoe.eu,false,
2023-06-02 05:00:00,Hungary,Hungary,HU,206.66,243.09,71.66,39.38,entsoe.eu,false,
2023-06-02 06:00:00,Hungary,Hungary,HU,168.39,201.25,77.7,45.43,entsoe.eu,false,
2023-06-02 07:00:00,Hungary,Hungary,HU,145.04,179.1,80.14,48.66,entsoe.eu,false,
2023-06-02 08:00:00,Hungary,Hungary,HU,132.02,166.77,81.74,50.62,entsoe.eu,false,
2023-06-02 09:00:00,Hungary,Hungary,HU,132.76,168.68,81.29,49.48,entsoe.eu,false,
2023-06-02 10:00:00,Hungary,Hungary,HU,149.49,189.44,77.53,45.58,entsoe.eu,false,
2023-06-02 11:00:00,Hungary,Hungary,HU,142.69,180.05,79.7,46.56,entsoe.eu,false,
2023-06-02 12:00:00,Hungary,Hungary,HU,142.65,178.7,80.38,45.12,entsoe.eu,false,
2023-06-02 13:00:00,Hungary,Hungary,HU,147.04,183.01,79.88,43.37,entsoe.eu,false,
2023-06-02 14:00:00,Hungary,Hungary,HU,146.14,179.47,81.35,42.62,entsoe.eu,false,
2023-06-02 15:00:00,Hungary,Hungary,HU,159.14,192.18,79.47,38.15,entsoe.eu,false,
2023-06-02 16:00:00,Hungary,Hungary,HU,165.54,197.42,78.08,35.96,entsoe.eu,false,
2023-06-02 17:00:00,Hungary,Hungary,HU,182.93,213.45,76.16,35.5,entsoe.eu,false,
2023-06-02 18:00:00,Hungary,Hungary,HU,201.88,232.44,73.92,36.09,entsoe.eu,false,
2023-06-02 19:00:00,Hungary,Hungary,HU,190.22,221.31,74.98,37.54,entsoe.eu,false,
2023-06-02 20:00:00,Hungary,Hungary,HU,181.15,214.52,74.8,34.9,entsoe.eu,false,
2023-06-02 21:00:00,Hungary,Hungary,HU,181.24,215.53,74.33,31.48,entsoe.eu,false,
2023-06-02 22:00:00,Hungary,Hungary,HU,170.3,204.93,75.41,30.2,entsoe.eu,false,
2023-06-02 23:00:00,Hungary,Hungary,HU,165.59,198.76,76.7,30.24,entsoe.eu,false,
2023-06-03 00:00:00,Hungary,Hungary,HU,167.35,200.04,76.83,29.73,entsoe.eu,false,
2023-06-03 01:00:00,Hungary,Hungary,HU,172.01,205.48,75.86,28.96,entsoe.eu,false,
2023-06-03 02:00:00,Hungary,Hungary,HU,180.24,214.75,74.5,26.53,entsoe.eu,false,
2023-06-03 03:00:00,Hungary,Hungary,HU,175.42,210.03,75.11,25.86,entsoe.eu,false,
2023-06-03 04:00:00,Hungary,Hungary,HU,170.95,206.38,75.62,25.97,entsoe.eu,false,
2023-06-03 05:00:00,Hungary,Hungary,HU,161.36,196.86,77.27,31.91,entsoe.eu,false,
2023-06-03 06:00:00,Hungary,Hungary,HU,142.3,177.39,79.99,38.89,entsoe.eu,false,
2023-06-03 07:00:00,Hungary,Hungary,HU,128.51,163.38,82.04,45.31,entsoe.eu,false,
2023-06-03 08:00:00,Hungary,Hungary,HU,120.7,154.81,83.7,48.7,entsoe.eu,false,
2023-06-03 09:00:00,Hungary,Hungary,HU,119.91,154.48,83.71,51.66,entsoe.eu,false,
2023-06-03 10:00:00,Hungary,Hungary,HU,116.69,151.59,83.83,53.52,entsoe.eu,false,
2023-06-03 11:00:00,Hungary,Hungary,HU,113.15,147.2,84.69,54.1,entsoe.eu,false,
2023-06-03 12:00:00,Hungary,Hungary,HU,108.13,140.77,85.96,54.43,entsoe.eu,false,
2023-06-03 13:00:00,Hungary,Hungary,HU,118.29,151.57,84.52,51.87,entsoe.eu,false,
2023-06-03 14:00:00,Hungary,Hungary,HU,136.62,171.42,81.76,46.39,entsoe.eu,false,
2023-06-03 15:00:00,Hungary,Hungary,HU,148.6,183.16,79.87,38.34,entsoe.eu,false,
2023-06-03 16:00:00,Hungary,Hungary,HU,160.89,195.15,77.65,33.33,entsoe.eu,false,
2023-06-03 17:00:00,Hungary,Hungary,HU,175.29,208.81,76.49,31.59,entsoe.eu,false,
2023-06-03 18:00:00,Hungary,Hungary,HU,179.78,210.87,77.35,33.68,entsoe.eu,false,
2023-06-03 19:00:00,Hungary,Hungary,HU,177.83,208.68,77.68,34.76,entsoe.eu,false,
2023-06-03 20:00:00,Hungary,Hungary,HU,177.18,207.98,77.33,31.14,entsoe.eu,false,
2023-06-03 21:00:00,Hungary,Hungary,HU,170.36,201.89,77.02,26.66,entsoe.eu,false,
2023-06-03 22:00:00,Hungary,Hungary,HU,198.63,230.56,73.26,19.36,entsoe.eu,false,
2023-06-03 23:00:00,Hungary,Hungary,HU,213.6,246.01,71.24,16.78,entsoe.eu,false,
2023-06-04 00:00:00,Hungary,Hungary,HU,223.13,256.83,69.6,16.8,entsoe.eu,false,
2023-06-04 01:00:00,Hungary,Hungary,HU,232.81,267.92,68.1,17.62,entsoe.eu,false,
2023-06-04 02:00:00,Hungary,Hungary,HU,235.12,270.97,67.48,17.53,entsoe.eu,false,
2023-06-04 03:00:00,Hungary,Hungary,HU,226.78,261.74,68.83,18.44,entsoe.eu,false,
2023-06-04 04:00:00,Hungary,Hungary,HU,202.65,238.34,72.12,22.91,entsoe.eu,false,
2023-06-04 05:00:00,Hungary,Hungary,HU,176.78,212.33,75.94,32.78,entsoe.eu,false,
2023-06-04 06:00:00,Hungary,Hungary,HU,154.96,190.98,78.72,40.11,entsoe.eu,false,
2023-06-04 07:00:00,Hungary,Hungary,HU,139.86,175.43,80.87,43.04,entsoe.eu,false,
2023-06-04 08:00:00,Hungary,Hungary,HU,125.75,160.83,82.61,48.3,entsoe.eu,false,
2023-06-04 09:00:00,Hungary,Hungary,HU,123.38,158.59,83.01,50.25,entsoe.eu,false,
2023-06-04 10:00:00,Hungary,Hungary,HU,123.55,159.09,82.87,51.52,entsoe.eu,false,
2023-06-04 11:00:00,Hungary,Hungary,HU,121.42,157.14,83.11,52.94,entsoe.eu,false,
2023-06-04 12:00:00,Hungary,Hungary,HU,124.95,160.58,82.77,51.23,entsoe.eu,false,
2023-06-04 13:00:00,Hungary,Hungary,HU,126.85,162.1,82.73,50.22,entsoe.eu,false,
2023-06-04 14:00:00,Hungary,Hungary,HU,140.85,175.93,81.42,45.32,entsoe.eu,false,
2023-06-04 15:00:00,Hungary,Hungary,HU,161.67,197.04,78.55,36.76,entsoe.eu,false,
2023-06-04 16:00:00,Hungary,Hungary,HU,155.29,188.54,78.68,34.71,entsoe.eu,false,
2023-06-04 17:00:00,Hungary,Hungary,HU,166.75,198.28,78.27,35.8,entsoe.eu,false,
2023-06-04 18:00:00,Hungary,Hungary,HU,178.29,209.92,77.29,34.63,entsoe.eu,false,
2023-06-04 19:00:00,Hungary,Hungary,HU,179.69,211.17,77.25,34.2,entsoe.eu,false,
2023-06-04 20:00:00,Hungary,Hungary,HU,182.48,214.84,76.25,29.54,entsoe.eu,false,
2023-06-04 21:00:00,Hungary,Hungary,HU,193.2,227.74,73.91,23.3,entsoe.eu,false,
2023-06-04 22:00:00,Hungary,Hungary,HU,206.34,242.42,70.85,15.86,entsoe.eu,false,
2023-06-04 23:00:00,Hungary,Hungary,HU,205.81,241.96,70.8,13.82,entsoe.eu,false,
2023-06-05 00:00:00,Hungary,Hungary,HU,219.55,257.11,68.51,10.97,entsoe.eu,false,
2023-06-05 01:00:00,Hungary,Hungary,HU,221.66,259.98,67.98,10.39,entsoe.eu,false,
2023-06-05 02:00:00,Hungary,Hungary,HU,216.17,255.07,68.63,13.67,entsoe.eu,false,
2023-06-05 03:00:00,Hungary,Hungary,HU,217.34,256.48,69.18,25.11,entsoe.eu,false,
2023-06-05 04:00:00,Hungary,Hungary,HU,228.65,267.28,68.58,33.91,entsoe.eu,false,
2023-06-05 05:00:00,Hungary,Hungary,HU,203.96,241.42,72.17,37.53,entsoe.eu,false,
2023-06-05 06:00:00,Hungary,Hungary,HU,181.79,218.18,75.09,38.67,entsoe.eu,false,
2023-06-05 07:00:00,Hungary,Hungary,HU,168.25,205.12,76.49,43.49,entsoe.eu,false,
2023-06-05 08:00:00,Hungary,Hungary,HU,156.6,192.57,78.07,44.7,entsoe.eu,false,
2023-06-05 09:00:00,Hungary,Hungary,HU,147.61,181.56,79.72,47.23,entsoe.eu,false,
2023-06-05 10:00:00,Hungary,Hungary,HU,136.59,168.48,82.06,47.66,entsoe.eu,false,
2023-06-05 11:00:00,Hungary,Hungary,HU,148.23,182.06,79.7,45.84,entsoe.eu,false,
2023-06-05 12:00:00,Hungary,Hungary,HU,162.44,199.42,76.59,40.36,entsoe.eu,false,
2023-06-05 13:00:00,Hungary,Hungary,HU,172.03,209.19,75.27,35.72,entsoe.eu,false,
2023-06-05 14:00:00,Hungary,Hungary,HU,174.89,212.51,74.44,32.44,entsoe.eu,false,
2023-06-05 15:00:00,Hungary,Hungary,HU,184.53,224.47,71.99,32.49,entsoe.eu,false,
2023-06-05 16:00:00,Hungary,Hungary,HU,209.94,248.73,69.53,33.08,entsoe.eu,false,
2023-06-05 17:00:00,Hungary,Hungary,HU,230.96,269.37,67.55,31.64,entsoe.eu,false,
2023-06-05 18:00:00,Hungary,Hungary,HU,224.81,261.22,69.08,31.56,entsoe.eu,false,
2023-06-05 19:00:00,Hungary,Hungary,HU,208.94,243.57,71.85,32.9,entsoe.eu,false,
2023-06-05 20:00:00,Hungary,Hungary,HU,208.25,242.9,71.09,29.2,entsoe.eu,false,
2023-06-05 21:00:00,Hungary,Hungary,HU,205.29,242.67,70.23,27.88,entsoe.eu,false,
2023-06-05 22:00:00,Hungary,Hungary,HU,244.78,283.39,65.72,25.14,entsoe.eu,false,
2023-06-05 23:00:00,Hungary,Hungary,HU,261.8,301.26,63.69,23.82,entsoe.eu,false,
2023-06-06 00:00:00,Hungary,Hungary,HU,268.57,308.31,62.87,24.1,entsoe.eu,false,
2023-06-06 01:00:00,Hungary,Hungary,HU,272.94,313.89,62.11,24.16,entsoe.eu,false,
2023-06-06 02:00:00,Hungary,Hungary,HU,268.42,309.72,62.28,23.45,entsoe.eu,false,
2023-06-06 03:00:00,Hungary,Hungary,HU,260.09,300.91,63.41,25.47,entsoe.eu,false,
2023-06-06 04:00:00,Hungary,Hungary,HU,262.25,300.54,63.96,30.92,entsoe.eu,false,
2023-06-06 05:00:00,Hungary,Hungary,HU,252.95,289.14,66.32,30.95,entsoe.eu,false,
2023-06-06 06:00:00,Hungary,Hungary,HU,238.04,273.23,68.54,32.97,entsoe.eu,false,
2023-06-06 07:00:00,Hungary,Hungary,HU,221.54,257.69,69.3,30.29,entsoe.eu,false,
2023-06-06 08:00:00,Hungary,Hungary,HU,204.71,239.83,71.29,30.29,entsoe.eu,false,
2023-06-06 09:00:00,Hungary,Hungary,HU,200.91,235.83,71.96,31.59,entsoe.eu,false,
2023-06-06 10:00:00,Hungary,Hungary,HU,199.4,234.35,72.14,32.79,entsoe.eu,false,
2023-06-06 11:00:00,Hungary,Hungary,HU,193.42,228.83,72.86,34.32,entsoe.eu,false,
2023-06-06 12:00:00,Hungary,Hungary,HU,193.39,229.36,72.59,32.87,entsoe.eu,false,
2023-06-06 13:00:00,Hungary,Hungary,HU,205.23,243.19,70.13,30.06,entsoe.eu,false,
2023-06-06 14:00:00,Hungary,Hungary,HU,193.35,229.83,72.49,31.17,entsoe.eu,false,
2023-06-06 15:00:00,Hungary,Hungary,HU,193.39,228.02,72.99,34.13,entsoe.eu,false,
2023-06-06 16:00:00,Hungary,Hungary,HU,219.56,253.37,71.04,37.4,entsoe.eu,false,
2023-06-06 17:00:00,Hungary,Hungary,HU,243.32,277.4,68.32,32.83,entsoe.eu,false,
2023-06-06 18:00:00,Hungary,Hungary,HU,245.85,280.16,68.18,30.89,entsoe.eu,false,
2023-06-06 19:00:00,Hungary,Hungary,HU,237.13,269.81,70.2,33.18,entsoe.eu,false,
2023-06-06 20:00:00,Hungary,Hungary,HU,244.17,278.05,68.36,30.33,entsoe.eu,false,
2023-06-06 21:00:00,Hungary,Hungary,HU,215.09,250.64,69.89,26.15,entsoe.eu,false,
2023-06-06 22:00:00,Hungary,Hungary,HU,238.37,276.97,66.09,23.57,entsoe.eu,false,
2023-06-06 23:00:00,Hungary,Hungary,HU,244.52,284.16,65.03,21.41,entsoe.eu,false,
2023-06-07 00:00:00,Hungary,Hungary,HU,257.08,298.22,63.4,20.6,entsoe.eu,false,
2023-06-07 01:00:00,Hungary,Hungary,HU,267.12,309.38,61.83,20.11,entsoe.eu,false,
2023-06-07 02:00:00,Hungary,Hungary,HU,265.88,308.8,61.46,18.78,entsoe.eu,false,
2023-06-07 03:00:00,Hungary,Hungary,HU,272.95,314.98,61.12,21.69,entsoe.eu,false,
2023-06-07 04:00:00,Hungary,Hungary,HU,276.48,316.58,62.11,28.87,entsoe.eu,false,
2023-06-07 05:00:00,Hungary,Hungary,HU,274.94,314.75,62.89,30.62,entsoe.eu,false,
2023-06-07 06:00:00,Hungary,Hungary,HU,255.21,293.48,65.99,35.12,entsoe.eu,false,
2023-06-07 07:00:00,Hungary,Hungary,HU,218.74,256.5,69.51,34.37,entsoe.eu,false,
2023-06-07 08:00:00,Hungary,Hungary,HU,192.9,229.58,72.4,35.07,entsoe.eu,false,
2023-06-07 09:00:00,Hungary,Hungary,HU,175.08,211.97,74.38,36.24,entsoe.eu,false,
2023-06-07 10:00:00,Hungary,Hungary,HU,175.94,213.15,74.27,37.24,entsoe.eu,false,
2023-06-07 11:00:00,Hungary,Hungary,HU,171.69,208.87,75.18,39.2,entsoe.eu,false,
2023-06-07 12:00:00,Hungary,Hungary,HU,171.37,206.57,76.08,37.32,entsoe.eu,false,
2023-06-07 13:00:00,Hungary,Hungary,HU,169.49,205.24,76.16,37.6,entsoe.eu,false,
2023-06-07 14:00:00,Hungary,Hungary,HU,169.54,205.6,76.02,37.47,entsoe.eu,false,
2023-06-07 15:00:00,Hungary,Hungary,HU,186.83,222.84,73.46,36.25,entsoe.eu,false,
2023-06-07 16:00:00,Hungary,Hungary,HU,225.11,261.85,68.67,35.3,entsoe.eu,false,
2023-06-07 17:00:00,Hungary,Hungary,HU,249.53,286.02,66.89,33.4,entsoe.eu,false,
2023-06-07 18:00:00,Hungary,Hungary,HU,245.92,281.71,67.26,31.27,entsoe.eu,false,
2023-06-07 19:00:00,Hungary,Hungary,HU,250.93,286.15,66.91,30.48,entsoe.eu,false,
2023-06-07 20:00:00,Hungary,Hungary,HU,241.6,276.16,67.14,26.85,entsoe.eu,false,
2023-06-07 21:00:00,Hungary,Hungary,HU,225.54,260.73,68.16,25.27,entsoe.eu,false,
2023-06-07 22:00:00,Hungary,Hungary,HU,230.65,267.44,67.68,28.25,entsoe.eu,false,
2023-06-07 23:00:00,Hungary,Hungary,HU,242.88,281.19,65.75,24.89,entsoe.eu,false,
2023-06-08 00:00:00,Hungary,Hungary,HU,234.1,271.7,66.92,21.62,entsoe.eu,false,
2023-06-08 01:00:00,Hungary,Hungary,HU,228.84,265.88,67.93,23.32,entsoe.eu,false,
2023-06-08 02:00:00,Hungary,Hungary,HU,234.42,272.96,66.38,21.23,entsoe.eu,false,
2023-06-08 03:00:00,Hungary,Hungary,HU,239.15,278.3,65.92,25.17,entsoe.eu,false,
2023-06-08 04:00:00,Hungary,Hungary,HU,225.72,262.67,68.08,32.42,entsoe.eu,false,
2023-06-08 05:00:00,Hungary,Hungary,HU,216.08,253.91,68.78,34.04,entsoe.eu,false,
2023-06-08 06:00:00,Hungary,Hungary,HU,209.34,246.96,70.06,34.29,entsoe.eu,false,
2023-06-08 07:00:00,Hungary,Hungary,HU,179.12,215.76,74.38,37.17,entsoe.eu,false,
2023-06-08 08:00:00,Hungary,Hungary,HU,154.08,189.15,78.0,37.62,entsoe.eu,false,
2023-06-08 09:00:00,Hungary,Hungary,HU,141.03,176.36,80.16,42.87,entsoe.eu,false,
2023-06-08 10:00:00,Hungary,Hungary,HU,153.22,191.18,77.41,41.31,entsoe.eu,false,
2023-06-08 11:00:00,Hungary,Hungary,HU,153.7,192.0,77.49,39.91,entsoe.eu,false,
2023-06-08 12:00:00,Hungary,Hungary,HU,152.51,188.66,78.09,38.52,entsoe.eu,false,
2023-06-08 13:00:00,Hungary,Hungary,HU,144.12,178.88,79.81,39.1,entsoe.eu,false,
2023-06-08 14:00:00,Hungary,Hungary,HU,133.77,166.61,81.73,39.7,entsoe.eu,false,
2023-06-08 15:00:00,Hungary,Hungary,HU,155.56,189.42,77.85,35.35,entsoe.eu,false,
2023-06-08 16:00:00,Hungary,Hungary,HU,162.11,194.71,77.36,36.08,entsoe.eu,false,
2023-06-08 17:00:00,Hungary,Hungary,HU,186.07,218.49,75.19,34.62,entsoe.eu,false,
2023-06-08 18:00:00,Hungary,Hungary,HU,202.39,232.84,75.7,33.23,entsoe.eu,false,
2023-06-08 19:00:00,Hungary,Hungary,HU,198.41,228.66,75.78,33.89,entsoe.eu,false,
2023-06-08 20:00:00,Hungary,Hungary,HU,177.0,208.74,75.97,30.69,entsoe.eu,false,
2023-06-08 21:00:00,Hungary,Hungary,HU,172.27,204.75,75.83,29.9,entsoe.eu,false,
2023-06-08 22:00:00,Hungary,Hungary,HU,163.3,195.41,77.19,28.14,entsoe.eu,false,
2023-06-08 23:00:00,Hungary,Hungary,HU,163.52,195.71,77.07,24.87,entsoe.eu,false,
2023-06-09 00:00:00,Hungary,Hungary,HU,170.35,203.12,76.1,20.01,entsoe.eu,false,
2023-06-09 01:00:00,Hungary,Hungary,HU,171.77,204.44,75.83,20.08,entsoe.eu,false,
2023-06-09 02:00:00,Hungary,Hungary,HU,179.74,213.15,74.44,20.0,entsoe.eu,false,
2023-06-09 03:00:00,Hungary,Hungary,HU,190.33,225.59,72.71,22.96,entsoe.eu,false,
2023-06-09 04:00:00,Hungary,Hungary,HU,202.56,237.88,71.22,27.05,entsoe.eu,false,
2023-06-09 05:00:00,Hungary,Hungary,HU,201.26,236.22,71.86,31.58,entsoe.eu,false,
2023-06-09 06:00:00,Hungary,Hungary,HU,207.14,244.54,70.27,31.55,entsoe.eu,false,
2023-06-09 07:00:00,Hungary,Hungary,HU,194.58,230.95,72.64,31.99,entsoe.eu,false,
2023-06-09 08:00:00,Hungary,Hungary,HU,159.53,193.67,78.0,36.53,entsoe.eu,false,
2023-06-09 09:00:00,Hungary,Hungary,HU,142.31,173.55,81.52,40.83,entsoe.eu,false,
2023-06-09 10:00:00,Hungary,Hungary,HU,150.26,185.19,79.22,41.02,entsoe.eu,false,
2023-06-09 11:00:00,Hungary,Hungary,HU,154.43,190.9,78.08,40.66,entsoe.eu,false,
2023-06-09 12:00:00,Hungary,Hungary,HU,156.84,192.57,78.09,38.28,entsoe.eu,false,
2023-06-09 13:00:00,Hungary,Hungary,HU,158.62,194.99,78.38,38.77,entsoe.eu,false,
2023-06-09 14:00:00,Hungary,Hungary,HU,172.37,210.8,75.5,34.61,entsoe.eu,false,
2023-06-09 15:00:00,Hungary,Hungary,HU,183.97,223.84,73.0,31.94,entsoe.eu,false,
2023-06-09 16:00:00,Hungary,Hungary,HU,192.04,231.49,71.83,28.83,entsoe.eu,false,
2023-06-09 17:00:00,Hungary,Hungary,HU,202.07,238.75,72.38,28.68,entsoe.eu,false,
2023-06-09 18:00:00,Hungary,Hungary,HU,202.77,237.49,73.44,28.83,entsoe.eu,false,
2023-06-09 19:00:00,Hungary,Hungary,HU,209.91,244.71,73.08,27.64,entsoe.eu,false,
2023-06-09 20:00:00,Hungary,Hungary,HU,203.36,240.52,71.41,23.41,entsoe.eu,false,
2023-06-09 21:00:00,Hungary,Hungary,HU,207.6,244.27,71.37,22.32,entsoe.eu,false,
2023-06-09 22:00:00,Hungary,Hungary,HU,207.23,242.26,72.6,21.81,entsoe.eu,false,
2023-06-09 23:00:00,Hungary,Hungary,HU,196.76,229.01,75.51,22.3,entsoe.eu,false,
2023-06-10 00:00:00,Hungary,Hungary,HU,196.54,229.74,74.74,19.44,entsoe.eu,false,
2023-06-10 01:00:00,Hungary,Hungary,HU,195.32,229.0,74.26,18.44,entsoe.eu,false,
2023-06-10 02:00:00,Hungary,Hungary,HU,199.39,233.36,73.2,15.93,entsoe.eu,false,
2023-06-10 03:00:00,Hungary,Hungary,HU,190.66,224.47,74.06,16.07,entsoe.eu,false,
2023-06-10 04:00:00,Hungary,Hungary,HU,179.43,214.13,75.4,20.23,entsoe.eu,false,
2023-06-10 05:00:00,Hungary,Hungary,HU,163.12,197.6,77.81,28.36,entsoe.eu,false,
2023-06-10 06:00:00,Hungary,Hungary,HU,156.12,190.97,78.88,32.98,entsoe.eu,false,
2023-06-10 07:00:00,Hungary,Hungary,HU,152.82,187.36,80.1,36.63,entsoe.eu,false,
2023-06-10 08:00:00,Hungary,Hungary,HU,132.61,165.61,83.25,42.2,entsoe.eu,false,
2023-06-10 09:00:00,Hungary,Hungary,HU,119.2,150.85,85.41,47.93,entsoe.eu,false,
2023-06-10 10:00:00,Hungary,Hungary,HU,129.29,163.13,83.47,47.74,entsoe.eu,false,
2023-06-10 11:00:00,Hungary,Hungary,HU,123.63,156.05,84.81,48.18,entsoe.eu,false,
2023-06-10 12:00:00,Hungary,Hungary,HU,127.53,159.69,84.62,46.6,entsoe.eu,false,
2023-06-10 13:00:00,Hungary,Hungary,HU,140.9,175.31,82.05,44.75,entsoe.eu,false,
2023-06-10 14:00:00,Hungary,Hungary,HU,151.49,186.66,80.24,40.77,entsoe.eu,false,
2023-06-10 15:00:00,Hungary,Hungary,HU,164.83,199.41,78.84,35.04,entsoe.eu,false,
2023-06-10 16:00:00,Hungary,Hungary,HU,175.22,208.14,78.51,32.39,entsoe.eu,false,
2023-06-10 17:00:00,Hungary,Hungary,HU,175.11,205.03,79.55,31.86,entsoe.eu,false,
2023-06-10 18:00:00,Hungary,Hungary,HU,178.63,208.77,78.85,31.84,entsoe.eu,false,
2023-06-10 19:00:00,Hungary,Hungary,HU,181.02,210.55,78.68,30.51,entsoe.eu,false,
2023-06-10 20:00:00,Hungary,Hungary,HU,187.04,218.23,77.37,28.43,entsoe.eu,false,
2023-06-10 21:00:00,Hungary,Hungary,HU,186.4,218.86,75.86,23.68,entsoe.eu,false,
2023-06-10 22:00:00,Hungary,Hungary,HU,196.1,230.02,74.07,19.55,entsoe.eu,false,
2023-06-10 23:00:00,Hungary,Hungary,HU,196.1,230.53,73.73,16.98,entsoe.eu,false,
2023-06-11 00:00:00,Hungary,Hungary,HU,196.38,230.9,73.73,16.04,entsoe.eu,false,
2023-06-11 01:00:00,Hungary,Hungary,HU,200.63,235.75,72.74,14.02,entsoe.eu,false,
2023-06-11 02:00:00,Hungary,Hungary,HU,205.85,241.25,71.78,12.17,entsoe.eu,false,
2023-06-11 03:00:00,Hungary,Hungary,HU,197.04,231.42,73.24,13.31,entsoe.eu,false,
2023-06-11 04:00:00,Hungary,Hungary,HU,183.58,219.71,74.48,18.27,entsoe.eu,false,
2023-06-11 05:00:00,Hungary,Hungary,HU,168.55,203.95,77.03,25.98,entsoe.eu,false,
2023-06-11 06:00:00,Hungary,Hungary,HU,150.8,183.92,80.92,33.78,entsoe.eu,false,
2023-06-11 07:00:00,Hungary,Hungary,HU,134.61,166.46,83.46,40.62,entsoe.eu,false,
2023-06-11 08:00:00,Hungary,Hungary,HU,135.05,167.94,83.23,45.1,entsoe.eu,false,
2023-06-11 09:00:00,Hungary,Hungary,HU,124.65,156.25,85.57,50.61,entsoe.eu,false,
2023-06-11 10:00:00,Hungary,Hungary,HU,123.31,155.36,85.33,51.22,entsoe.eu,false,
2023-06-11 11:00:00,Hungary,Hungary,HU,119.07,150.13,86.33,51.86,entsoe.eu,false,
2023-06-11 12:00:00,Hungary,Hungary,HU,128.63,161.2,84.29,48.92,entsoe.eu,false,
2023-06-11 13:00:00,Hungary,Hungary,HU,122.08,153.31,85.72,49.9,entsoe.eu,false,
2023-06-11 14:00:00,Hungary,Hungary,HU,134.95,167.71,83.1,45.0,entsoe.eu,false,
2023-06-11 15:00:00,Hungary,Hungary,HU,153.82,188.07,79.48,37.38,entsoe.eu,false,
2023-06-11 16:00:00,Hungary,Hungary,HU,161.37,193.74,79.03,32.06,entsoe.eu,false,
2023-06-11 17:00:00,Hungary,Hungary,HU,186.47,217.89,76.43,27.75,entsoe.eu,false,
2023-06-11 18:00:00,Hungary,Hungary,HU,191.66,222.54,76.05,28.16,entsoe.eu,false,
2023-06-11 19:00:00,Hungary,Hungary,HU,195.52,225.87,75.77,25.45,entsoe.eu,false,
2023-06-11 20:00:00,Hungary,Hungary,HU,199.44,231.1,74.4,21.34,entsoe.eu,false,
2023-06-11 21:00:00,Hungary,Hungary,HU,201.19,234.03,73.53,16.93,entsoe.eu,false,
2023-06-11 22:00:00,Hungary,Hungary,HU,221.24,256.03,69.95,16.22,entsoe.eu,false,
2023-06-11 23:00:00,Hungary,Hungary,HU,224.42,259.06,69.39,16.18,entsoe.eu,false,
2023-06-12 00:00:00,Hungary,Hungary,HU,233.62,269.16,68.06,17.55,entsoe.eu,false,
2023-06-12 01:00:00,Hungary,Hungary,HU,236.34,272.02,67.61,18.93,entsoe.eu,false,
2023-06-12 02:00:00,Hungary,Hungary,HU,238.75,274.51,67.26,21.14,entsoe.eu,false,
2023-06-12 03:00:00,Hungary,Hungary,HU,235.52,272.79,67.43,24.4,entsoe.eu,false,
2023-06-12 04:00:00,Hungary,Hungary,HU,230.36,266.61,68.61,30.13,entsoe.eu,false,
2023-06-12 05:00:00,Hungary,Hungary,HU,212.82,249.4,71.76,38.1,entsoe.eu,false,
2023-06-12 06:00:00,Hungary,Hungary,HU,179.25,214.03,77.23,43.89,entsoe.eu,false,
2023-06-12 07:00:00,Hungary,Hungary,HU,137.91,171.19,82.48,49.21,entsoe.eu,false,
2023-06-12 08:00:00,Hungary,Hungary,HU,116.8,151.1,83.9,50.97,entsoe.eu,false,
2023-06-12 09:00:00,Hungary,Hungary,HU,106.65,139.34,86.0,52.34,entsoe.eu,false,
2023-06-12 10:00:00,Hungary,Hungary,HU,126.9,163.95,82.22,52.56,entsoe.eu,false,
2023-06-12 11:00:00,Hungary,Hungary,HU,131.58,169.25,81.42,51.78,entsoe.eu,false,
2023-06-12 12:00:00,Hungary,Hungary,HU,134.07,171.13,81.55,49.63,entsoe.eu,false,
2023-06-12 13:00:00,Hungary,Hungary,HU,126.96,160.88,83.91,49.5,entsoe.eu,false,
2023-06-12 14:00:00,Hungary,Hungary,HU,143.06,179.02,80.84,43.71,entsoe.eu,false,
2023-06-12 15:00:00,Hungary,Hungary,HU,167.28,204.62,76.68,38.93,entsoe.eu,false,
2023-06-12 16:00:00,Hungary,Hungary,HU,217.86,254.3,71.1,37.24,entsoe.eu,false,
2023-06-12 17:00:00,Hungary,Hungary,HU,251.36,287.14,67.88,36.75,entsoe.eu,false,
2023-06-12 18:00:00,Hungary,Hungary,HU,252.64,287.38,67.93,34.55,entsoe.eu,false,
2023-06-12 19:00:00,Hungary,Hungary,HU,244.93,279.56,68.58,33.5,entsoe.eu,false,
2023-06-12 20:00:00,Hungary,Hungary,HU,262.36,299.07,65.56,29.06,entsoe.eu,false,
